StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q379,Q380,Q381,Q382,Q383,Consent,C_One_Office,C_One_Know,C_One_Day,C_One_Struc,Q333_First Click,Q333_Last Click,Q333_Page Submit,Q333_Click Count,Micro1_One_Exp_A1_1,Micro1_One_Exp_A2_1,Micro2_One_Exp_A2_1,Micro2_One_Exp_A1_1,Q386_First Click,Q386_Last Click,Q386_Page Submit,Q386_Click Count,Micro1_One_Cause_A1_1,Micro1_One_Cause_A2_1,Micro_One_Cause_A2_1,Micro_One_Cause_A1_1,C_One_Freq,C_Sep_Office,C_Sep_Know,C_Sep_Day,C_Sep_Struc,Q397_First Click,Q397_Last Click,Q397_Page Submit,Q397_Click Count,Micro1_Sep_Exp_A1_1,Micro1_Sep_Exp_A2_1,Micro2_Sep_Exp_A2_1,Micro2_Sep_Exp_A1_1,Q404_First Click,Q404_Last Click,Q404_Page Submit,Q404_Click Count,Micro1_Sep_Cause_A1_1,Micro1_Sep_Cause_A2_1,Micro2_Sep_Cause_A2_1,Micro2_Sep_Cause_A1_1,C_Sep_Freq,C_One_Office,C_One_Know,C_One_Day,C_One_Struc,Q415_First Click,Q415_Last Click,Q415_Page Submit,Q415_Click Count,Coffee1_One_Exp_A1_1,Coffee1_One_Exp_A2_1,Coffee2_One_Exp_A2_1,Coffee2_One_Exp_A1_1,Q418_First Click,Q418_Last Click,Q418_Page Submit,Q418_Click Count,Coffee1_One_Cause_A1_1,Coffee1_One_Cause_A2_1,Coffee2_One_Cause_A2_1,Coffee2_One_Cause_A1_1,C_One_Freq,C_Sep_Office,C_Sep_Know,C_Sep_Day,C_Sep_Struc,Q428_First Click,Q428_Last Click,Q428_Page Submit,Q428_Click Count,Coffee1_Sep_Exp_A1_1,Coffee1_Sep_Exp_A2_1,Coffee2_Sep_Exp_A2_1,Coffee2_Sep_Exp_A1_1,Q433_First Click,Q433_Last Click,Q433_Page Submit,Q433_Click Count,Coffee1_Sep_Cause_A1_1,Coffee1_Sep_Cause_A2_1,Coffee2_Sep_Cause_A2_1,Coffee2_Sep_Cause_A1_1,C_Sep_Freq,Age,Gender,Explanation,Suggestions,Condition,Order
04/11/2019 20:33,04/11/2019 20:37,0,206.16.224.136,4,199,0,05/11/2019 10:53,R_1mIW8It7pCPaSLN,,,,,,,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2019 20:25,04/11/2019 20:25,0,71.71.214.155,3,13,0,05/11/2019 10:53,R_sHfCy3fH7sMGc37,,,,,,,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2019 21:32,04/11/2019 21:41,0,98.178.144.161,66,498,0,05/11/2019 10:53,R_UYIXcwmQB5V5u3D,,,,,,,anonymous,EN,,,,,James,"4,5,6,7,8,9",2,2,2,2,,,,,,,,,,,,,,,,,,2,2,1,2,0,0,40.048,0,,,7,1,0,0,20.855,0,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
04/11/2019 21:34,04/11/2019 21:34,0,96.60.205.134,3,31,0,05/11/2019 10:53,R_1puqFIsJBOM2bLI,,,,,,,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2019 21:39,04/11/2019 22:34,0,69.207.210.156,4,3298,0,05/11/2019 10:53,R_3qCCBMgRXxVlgO8,,,,,,,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
04/11/2019 21:52,04/11/2019 21:52,0,35.132.166.226,0,23,0,05/11/2019 10:53,R_1gdSZg2W24nNBps,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2019 20:36,04/11/2019 20:42,0,208.38.240.182,74,355,0,05/11/2019 10:53,R_2ffWLGJw2rGc91m,,,,,,,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2
04/11/2019 23:27,04/11/2019 23:29,0,24.225.117.43,51,98,0,05/11/2019 10:53,R_3KCOvHdKhgmX1EX,,,,,,,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
05/11/2019 01:45,05/11/2019 01:56,0,68.103.170.223,42,649,0,05/11/2019 10:53,R_PunOlptSvVgN0dz,,,,,,,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,8.366,418.691,420.275,4,,,6,4,20.037,20.037,20.935,1,,,6,6,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,3,2
02/11/2019 19:16,02/11/2019 19:28,0,47.218.92.80,33,719,0,05/11/2019 10:53,R_3rIoIhjbTgSNmlg,,,,,,,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,32.73,314.984,316.212,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2
02/11/2019 19:21,02/11/2019 19:22,0,73.214.83.191,28,29,0,05/11/2019 10:53,R_2aCWMOQRwsMWGmU,,,,,,,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2
04/11/2019 21:51,04/11/2019 22:00,0,76.109.190.164,100,573,0,05/11/2019 10:53,R_3RjSCBuvrLevrwy,,,,,,,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",1,1,1,2,0,0,44.624,0,,,7,1,0,0,13.156,0,,,6,5,1,2,2,2,2,0,0,35.298,0,,,1,1,0,0,17.51,0,,,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,"the first two knew each other's schedule so they should have an idea on how to avoid a power failure.

eddie and neil dont know each other at all there's no reason to expect them to know how to avoid a power failure.

(... other than the company wide policy... of course... ... ...)","no issues, no suggestions.",1,2
05/11/2019 00:01,05/11/2019 00:12,0,174.236.130.22,99,626,0,05/11/2019 10:53,R_seeJPO4Fm4LuESJ,,,,,,,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,49.924,0,,,7,1,0,0,16.673,0,,,4,4,1,2,2,2,2,0,0,35.523,0,,,4,4,0,0,15.022,0,,,6,6,1,59,2,,,3,2
05/11/2019 00:49,05/11/2019 00:49,0,173.66.187.209,3,18,0,05/11/2019 10:53,R_3qJpNQakyPnUJ95,,,,,,,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2019 01:45,05/11/2019 01:45,0,68.103.170.223,0,9,0,05/11/2019 10:53,R_2Y6ftNNH232aMoG,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2019 19:22,02/11/2019 19:24,0,107.77.217.50,77,90,0,05/11/2019 10:53,R_svU7pUK28S4xSkV,,,,,,,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,4,2
02/11/2019 19:36,02/11/2019 19:48,0,76.107.199.188,87,745,0,05/11/2019 10:53,R_W7O7tPgzPA4KiHv,,,,,,,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,0,0,39.627,0,1,5,,,0,0,16.483,0,5,5,,,1,,,,,4,1
02/11/2019 19:15,02/11/2019 19:16,0,65.120.249.3,51,61,0,05/11/2019 10:53,R_0vuYTLfx2uvpxD3,,,,,,,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
02/11/2019 20:03,02/11/2019 20:19,0,70.161.86.186,4,985,0,05/11/2019 10:53,R_3Ddxj3OkWT19cNE,,,,,,,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2019 21:45,02/11/2019 22:17,0,107.172.254.33,98,1907,0,05/11/2019 10:53,R_bjRu34WO5b6lDln,,,,,,,anonymous,EN,,,Ava,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,388.297,0,7,7,,,0,0,21.646,0,7,7,,,"1,2",2,2,2,2,0,0,34.421,0,7,7,,,0,0,26.011,0,1,1,,,1,,,,,3,1
04/11/2019 20:35,04/11/2019 20:47,0,98.209.252.187,100,725,0,05/11/2019 10:53,R_2tgsZ5KZmdYJY9P,,,,,,,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",1,1,1,2,0,0,45.121,0,2,7,,,0,0,12.505,0,2,6,,,1,2,2,2,2,0,0,34.114,0,2,2,,,0,0,14.063,0,6,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1,"I made judgments based on what the two people knew about the other persons microwave usage. The first story the two knew each others habits so there shouldn't be any power failure. The second story the two workers didn't know each others habits, so it's understandable why there was a power failure.",,1,1
04/11/2019 20:27,04/11/2019 20:32,0,73.78.113.174,4,327,0,05/11/2019 10:53,R_9ReiXsW7lDu0REt,,,,,,,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
04/11/2019 23:03,04/11/2019 23:06,0,73.159.231.162,74,209,0,05/11/2019 10:53,R_vpHH2NZmWTRUIiB,,,,,,,anonymous,EN,,,Ava,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2
04/11/2019 21:25,04/11/2019 21:35,0,98.27.29.144,100,580,0,05/11/2019 10:53,R_1pMUiUZzqB1vtTK,,,,,,,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",1,1,1,2,0,0,42.898,0,1,7,,,0,0,11.256,0,4,4,,,1,2,2,2,2,0,0,36.413,0,1,1,,,0,0,13.446,0,4,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1,The pair who knew each other could've avoided the situation if they just picked up the phone or texted; they're equally at fault.  The pair who didn't know each other cannot be held responsible for the actions of the other.,"I'm not sure why you asked about the second pair's expectations about microwave use when they don't even know each other.  Maybe that's the way it's supposed to be, I guess.",1,1
04/11/2019 21:51,04/11/2019 21:52,0,35.132.166.226,7,63,0,05/11/2019 10:53,R_RxDDVj76PKovti9,,,,,,,anonymous,EN,,,Ava,,,"4,5,6,7,8,9",1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
05/11/2019 01:17,05/11/2019 01:44,0,68.103.170.223,11,1617,0,05/11/2019 10:53,R_4JFFPgbe19WDT8d,,,,,,,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",1,1,1,1,3.188,44.681,45.57,5,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
02/11/2019 19:14,02/11/2019 19:15,0,76.107.22.101,0,45,0,05/11/2019 10:54,R_yBGUuWRag1Bs1oZ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2019 19:15,02/11/2019 19:18,0,97.87.238.157,87,205,0,05/11/2019 10:54,R_2qeXNkceWRnz2RJ,,,,,,,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,0,0,35.197,0,,,6,1,0,0,14.093,0,,,1,1,2,,,,,4,2
02/11/2019 19:16,02/11/2019 19:35,0,76.107.22.101,7,1141,0,05/11/2019 10:54,R_264iHjuwVtdZfRk,,,,,,,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
02/11/2019 19:40,02/11/2019 20:12,0,50.239.137.33,28,1913,0,05/11/2019 10:54,R_22wTpqJwp1eOGZH,,,,,,,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1
02/11/2019 19:14,02/11/2019 19:28,0,74.74.131.154,86,813,0,05/11/2019 10:54,R_3oT0X6yZhTRHiOf,,,,,,,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,7.057,59.301,61.734,9,,,7,1,0,0,15.528,0,,,1,1,1,,,,,4,2
02/11/2019 20:38,02/11/2019 20:38,0,99.110.169.64,3,43,0,05/11/2019 10:54,R_ZmKtSLoZbC7BzBn,,,,,,,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2019 20:10,02/11/2019 20:14,0,23.127.73.136,17,241,0,05/11/2019 10:54,R_3is6cwvibqrwEzH,,,,,,,anonymous,EN,,,,,James,"4,5,6,7,8,9",1,1,1,2,0,0,52.663,0,,,6,1,0,0,16.124,0,,,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
04/11/2019 21:02,04/11/2019 21:28,0,208.102.45.226,100,1595,0,05/11/2019 10:54,R_3lrWJTpjCPI8CCC,,,,,,,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,44.005,0,1,7,,,0,0,13.386,0,4,4,,,1,2,2,2,2,0,0,40.126,0,4,4,,,0,0,9.201,0,4,4,,,1,35,1,"Workers are not responsible for stupid policies. Technically they both caused the outage, but the employer contribution to this problem is also substantial. ",,3,1
02/11/2019 22:17,02/11/2019 22:30,0,107.172.254.33,99,808,0,05/11/2019 10:54,R_1gOYU4GFDdTMC02,,,,,,,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",1,1,1,2,0,0,53.875,0,1,7,,,0,0,17.199,0,7,4,,,1,2,2,2,2,0,0,113.664,0,4,4,,,0,0,23.835,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,,,1,1
04/11/2019 21:13,04/11/2019 21:17,0,74.221.181.84,66,205,0,05/11/2019 10:54,R_2SelFjLevmYcJER,,,,,,,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",2,2,2,1,,,,,,,,,,,,,,,,,,2,2,2,1,0,0,34.528,0,,,4,4,0,0,15.786,0,,,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
02/11/2019 19:16,02/11/2019 19:17,0,213.127.44.228,4,64,0,05/11/2019 10:54,R_10H45T9uvhVrXMd,,,,,,,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2019 20:53,04/11/2019 20:54,0,71.164.78.31,51,26,0,05/11/2019 10:54,R_QhWMTpHirjYyzMB,,,,,,,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
05/11/2019 01:44,05/11/2019 01:45,0,68.103.170.223,51,68,0,05/11/2019 10:54,R_3n75kbCxdSsQzTk,,,,,,,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
05/11/2019 01:45,05/11/2019 01:45,8,68.103.170.223,0,9,0,05/11/2019 10:54,R_XT8ZETBoqPEgS9X,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
